timestamp,epoch_time,image_filename,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,gps_utc,gps_lat,gps_ns,gps_lon,gps_ew,gps_speed_kn,gps_course_deg,gps_valid
2025-11-01_15-52-05-034,1761992525.034397,images/image_2025-11-01_15-52-05-034_0248.jpg,-0.2805,0.0479,0.9829,2.298,-9.679,-14.847,102205.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-05-562,1761992525.56257,images/image_2025-11-01_15-52-05-562_0249.jpg,-0.1904,0.104,0.981,-0.038,-2.733,11.275,102205.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-05-996,1761992525.996594,images/image_2025-11-01_15-52-05-996_0250.jpg,-0.2056,0.1794,0.8467,8.443,10.863,0.863,102205.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-06-551,1761992526.5520294,images/image_2025-11-01_15-52-06-551_0251.jpg,-0.2229,-0.0234,1.0715,-4.458,4.695,-23.626,102206.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-07-042,1761992527.0428002,images/image_2025-11-01_15-52-07-042_0252.jpg,-0.1772,0.0854,1.0269,7.206,2.069,-23.58,102207.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-07-515,1761992527.5153153,images/image_2025-11-01_15-52-07-515_0253.jpg,-0.2761,0.0715,1.0139,-1.305,-1.573,0.023,102207.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-08-011,1761992528.012084,images/image_2025-11-01_15-52-08-011_0254.jpg,-0.2043,0.0515,1.0186,-20.985,-8.237,7.901,102208.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-08-510,1761992528.510755,images/image_2025-11-01_15-52-08-510_0255.jpg,-0.1814,0.1521,0.9336,-8.191,-0.221,3.244,102208.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-08-966,1761992528.9669485,images/image_2025-11-01_15-52-08-966_0256.jpg,-0.2402,0.0544,0.9187,-1.916,-3.252,17.527,102208.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-09-401,1761992529.401962,images/image_2025-11-01_15-52-09-401_0257.jpg,-0.1914,0.0076,0.936,-20.321,6.763,2.58,102209.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-09-829,1761992529.8292813,images/image_2025-11-01_15-52-09-829_0258.jpg,-0.1648,0.0374,1.042,-2.931,0.802,7.206,102209.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-10-353,1761992530.3540628,images/image_2025-11-01_15-52-10-353_0259.jpg,-0.1892,0.0056,0.9531,0.046,1.405,7.214,102210.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-10-837,1761992530.8371303,images/image_2025-11-01_15-52-10-837_0260.jpg,-0.2798,0.0254,1.0422,-13.947,-6.237,2.962,102210.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-11-266,1761992531.2661195,images/image_2025-11-01_15-52-11-266_0261.jpg,-0.2437,0.0488,0.9973,-6.16,2.672,-10.725,102211.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-11-743,1761992531.7434404,images/image_2025-11-01_15-52-11-743_0262.jpg,-0.1428,0.113,0.8447,16.069,15.718,5.947,102211.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-12-243,1761992532.2432983,images/image_2025-11-01_15-52-12-243_0263.jpg,-0.282,0.0791,0.9519,-1.389,4.336,-0.511,102212.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-12-820,1761992532.8209343,images/image_2025-11-01_15-52-12-820_0264.jpg,-0.2454,0.0762,0.9688,-16.443,-0.893,-2.992,102212.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-13-295,1761992533.295349,images/image_2025-11-01_15-52-13-295_0265.jpg,-0.2029,0.0588,0.9236,-7.71,-2.802,0.13,102213.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-13-772,1761992533.7725024,images/image_2025-11-01_15-52-13-772_0266.jpg,-0.3674,-0.1355,1.5674,-19.466,27.473,5.824,102213.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-14-212,1761992534.2123945,images/image_2025-11-01_15-52-14-212_0267.jpg,-0.2009,0.0601,1.0649,-24.84,6.481,-0.496,102214.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-14-660,1761992534.6610506,images/image_2025-11-01_15-52-14-660_0268.jpg,-0.1821,0.0862,1.0115,-16.038,-0.473,-3.588,102214.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-15-133,1761992535.1340194,images/image_2025-11-01_15-52-15-133_0269.jpg,-0.2124,0.0615,0.9424,0.328,2.664,1.115,102215.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-15-590,1761992535.5902507,images/image_2025-11-01_15-52-15-590_0270.jpg,-0.2095,0.0571,0.8838,-9.458,-12.641,-0.748,102215.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-16-067,1761992536.0678246,images/image_2025-11-01_15-52-16-067_0271.jpg,-0.2092,0.0986,0.926,5.366,2.336,-8.076,102216.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-16-831,1761992536.8315253,images/image_2025-11-01_15-52-16-831_0272.jpg,-0.241,0.0137,0.9541,11.382,-0.206,1.504,102216.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-17-357,1761992537.3579488,images/image_2025-11-01_15-52-17-357_0273.jpg,-0.2305,0.0608,0.9548,-23.893,1.328,4.863,102217.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-17-828,1761992537.8287086,images/image_2025-11-01_15-52-17-828_0274.jpg,-0.2627,0.1042,0.9812,12.748,-1.443,3.069,102217.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-18-311,1761992538.3114793,images/image_2025-11-01_15-52-18-311_0275.jpg,-0.1392,-0.0955,0.8208,-28.427,2.023,-6.534,102218.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-18-797,1761992538.7975945,images/image_2025-11-01_15-52-18-797_0276.jpg,-0.2144,-0.0122,0.999,-13.031,3.405,-3.328,102218.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-19-261,1761992539.2612016,images/image_2025-11-01_15-52-19-261_0277.jpg,-0.2476,0.0244,1.0383,6.137,9.115,6.038,102219.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-19-756,1761992539.756502,images/image_2025-11-01_15-52-19-756_0278.jpg,-0.1892,0.0911,0.9812,-5.405,7.481,0.649,102219.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-20-320,1761992540.320711,images/image_2025-11-01_15-52-20-320_0279.jpg,-0.2075,0.0122,0.9878,9.046,5.168,0.748,102220.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-20-786,1761992540.786496,images/image_2025-11-01_15-52-20-786_0280.jpg,-0.1868,0.1401,0.9258,2.863,-1.008,-3.107,102220.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-21-252,1761992541.2521658,images/image_2025-11-01_15-52-21-252_0281.jpg,-0.2612,0.0063,1.0125,-13.947,-9.611,-2.45,102221.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-21-742,1761992541.7424426,images/image_2025-11-01_15-52-21-742_0282.jpg,-0.2397,0.0425,1.0452,-11.069,-7.656,0.565,102221.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-22-219,1761992542.2198367,images/image_2025-11-01_15-52-22-219_0283.jpg,-0.2463,-0.0613,1.1111,-21.053,5.107,6.863,102222.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-22-747,1761992542.7476163,images/image_2025-11-01_15-52-22-747_0284.jpg,-0.1614,-0.0662,1.0125,3.939,4.87,16.809,102222.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-23-221,1761992543.221815,images/image_2025-11-01_15-52-23-221_0285.jpg,-0.1797,0.0083,0.9739,-3.107,1.206,-0.985,102223.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-23-689,1761992543.6894624,images/image_2025-11-01_15-52-23-689_0286.jpg,-0.2224,-0.0176,1.0125,-4.702,-3.374,-2.198,102223.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-24-154,1761992544.1545928,images/image_2025-11-01_15-52-24-154_0287.jpg,-0.1694,0.043,0.9907,-9.519,-1.603,6.015,102224.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-24-683,1761992544.6830995,images/image_2025-11-01_15-52-24-683_0288.jpg,-0.2043,-0.0205,1.0432,-16.382,5.847,6.718,102224.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-25-105,1761992545.1059961,images/image_2025-11-01_15-52-25-105_0289.jpg,-0.114,-0.0122,0.9578,-14.969,6.901,0.542,102225.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-25-646,1761992545.646263,images/image_2025-11-01_15-52-25-646_0290.jpg,-0.2119,-0.134,1.0276,-23.137,2.756,-5.962,102225.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-26-061,1761992546.0614684,images/image_2025-11-01_15-52-26-061_0291.jpg,-0.1636,-0.0029,0.9954,-1.74,0.176,-6.565,102226.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-26-586,1761992546.5863655,images/image_2025-11-01_15-52-26-586_0292.jpg,-0.2004,-0.0569,1.0051,14.412,-7.221,-4.885,102226.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-27-110,1761992547.1101215,images/image_2025-11-01_15-52-27-110_0293.jpg,-0.2,-0.0872,0.9075,27.435,14.137,2.832,102227.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-27-609,1761992547.6099453,images/image_2025-11-01_15-52-27-609_0294.jpg,-0.249,-0.0986,1.0327,-1.008,-2.244,12.641,102227.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-28-156,1761992548.156877,images/image_2025-11-01_15-52-28-156_0295.jpg,-0.2012,-0.0508,1.0598,-1.977,-0.794,8.328,102228.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-28-717,1761992548.7174847,images/image_2025-11-01_15-52-28-717_0296.jpg,-0.2251,-0.0645,0.9722,-7.702,3.534,-4.603,102228.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-29-157,1761992549.157374,images/image_2025-11-01_15-52-29-157_0297.jpg,-0.2341,-0.0081,0.9373,-5.237,-1.473,5.466,102229.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-29-682,1761992549.682573,images/image_2025-11-01_15-52-29-682_0298.jpg,-0.2634,-0.1714,1.2078,-6.802,9.519,11.183,102229.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-30-212,1761992550.2121732,images/image_2025-11-01_15-52-30-212_0299.jpg,-0.2041,-0.0388,0.9224,2.87,2.534,-4.275,102230.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-30-879,1761992550.879659,images/image_2025-11-01_15-52-30-879_0300.jpg,-0.2229,0.0173,0.948,2.534,-12.427,-10.87,102230.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-31-350,1761992551.3510466,images/image_2025-11-01_15-52-31-350_0301.jpg,-0.2168,-0.2114,0.9207,-38.977,18.115,2.252,102231.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-31-932,1761992551.9322994,images/image_2025-11-01_15-52-31-932_0302.jpg,-0.2168,-0.0076,0.6699,25.908,-5.679,-5.466,102231.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-32-375,1761992552.3759809,images/image_2025-11-01_15-52-32-375_0303.jpg,-0.1836,-0.0305,0.8679,-14.687,0.748,3.046,102232.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-32-876,1761992552.8767622,images/image_2025-11-01_15-52-32-876_0304.jpg,-0.2109,-0.0439,0.8533,-10.939,-0.252,-2.71,102232.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-33-359,1761992553.3598585,images/image_2025-11-01_15-52-33-359_0305.jpg,-0.2161,0.084,0.9512,17.992,4.366,-1.855,102233.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-33-901,1761992553.9020383,images/image_2025-11-01_15-52-33-901_0306.jpg,-0.2917,0.0549,1.0742,-41.168,-16.008,-13.374,102233.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-34-379,1761992554.379648,images/image_2025-11-01_15-52-34-379_0307.jpg,-0.3618,0.0876,1.0935,0.901,-14.496,-4.725,102234.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-34-875,1761992554.8752103,images/image_2025-11-01_15-52-34-875_0308.jpg,-0.23,-0.0574,1.0991,-0.931,3.511,16.382,102234.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-35-331,1761992555.3316672,images/image_2025-11-01_15-52-35-331_0309.jpg,-0.2412,0.0264,0.9458,-20.557,-4.74,-12.176,102235.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-35-813,1761992555.813591,images/image_2025-11-01_15-52-35-813_0310.jpg,-0.1943,-0.0396,0.97,10.626,-5.344,-17.29,102235.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-36-304,1761992556.305059,images/image_2025-11-01_15-52-36-304_0311.jpg,-0.1689,0.0764,0.9075,-7.992,-10.069,8.756,102236.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-36-803,1761992556.803679,images/image_2025-11-01_15-52-36-803_0312.jpg,-0.3274,0.1445,1.0581,-3.679,1.336,13.153,102236.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-37-257,1761992557.2580912,images/image_2025-11-01_15-52-37-257_0313.jpg,-0.2231,-0.0994,1.0671,3.702,4.305,7.756,102237.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-37-843,1761992557.843698,images/image_2025-11-01_15-52-37-843_0314.jpg,-0.2366,0.0679,0.9314,-14.023,5.55,-6.672,102237.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-38-342,1761992558.3423355,images/image_2025-11-01_15-52-38-342_0315.jpg,-0.2634,-0.0305,1.1248,12.656,7.511,-0.237,102238.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-38-807,1761992558.8079448,images/image_2025-11-01_15-52-38-807_0316.jpg,-0.2297,-0.0027,0.9675,-12.13,-5.634,-2.939,102238.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-39-265,1761992559.265313,images/image_2025-11-01_15-52-39-265_0317.jpg,-0.1934,0.0269,0.948,6.412,4.824,5.58,102239.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-39-763,1761992559.7631419,images/image_2025-11-01_15-52-39-763_0318.jpg,-0.2383,-0.0496,1.0361,-13.374,13.176,2.137,102239.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-40-254,1761992560.2550018,images/image_2025-11-01_15-52-40-254_0319.jpg,-0.262,0.0029,1.0315,8.473,5.817,4.649,102240.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-40-872,1761992560.872214,images/image_2025-11-01_15-52-40-872_0320.jpg,-0.2625,-0.0115,0.9536,0.87,2.038,-8.794,102240.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-41-424,1761992561.4244378,images/image_2025-11-01_15-52-41-424_0321.jpg,-0.2104,0.0425,0.9375,11.26,2.16,1.832,102241.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-41-945,1761992561.9458332,images/image_2025-11-01_15-52-41-945_0322.jpg,-0.2441,-0.0232,1.0479,5.107,3.183,-0.595,102241.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-42-397,1761992562.3971596,images/image_2025-11-01_15-52-42-397_0323.jpg,-0.2861,-0.0588,0.97,3.863,-7.389,-2.336,102242.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-42-888,1761992562.8882833,images/image_2025-11-01_15-52-42-888_0324.jpg,-0.2329,-0.0364,0.9736,0.802,-2.13,2.115,102242.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-43-399,1761992563.3998308,images/image_2025-11-01_15-52-43-399_0325.jpg,-0.2061,-0.0308,1.1199,-15.389,-3.092,-2.885,102243.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-43-830,1761992563.8307438,images/image_2025-11-01_15-52-43-830_0326.jpg,-0.2927,-0.0444,1.1038,-18.336,-3.099,1.336,102243.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-44-345,1761992564.3455217,images/image_2025-11-01_15-52-44-345_0327.jpg,-0.208,-0.0674,0.738,3.725,-9.794,1.786,102244.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-44-916,1761992564.9162753,images/image_2025-11-01_15-52-44-916_0328.jpg,-0.218,-0.0063,1.0198,-1.901,-4.611,-5.359,102244.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-45-365,1761992565.3653917,images/image_2025-11-01_15-52-45-365_0329.jpg,-0.197,0.1191,0.9937,19.481,1.908,-2.076,102245.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-45-876,1761992565.876693,images/image_2025-11-01_15-52-45-876_0330.jpg,-0.261,0.0315,0.9329,-0.664,10.45,6.427,102245.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-46-382,1761992566.3827846,images/image_2025-11-01_15-52-46-382_0331.jpg,-0.2485,0.0452,0.9346,-6.931,-4.115,4.565,102246.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-46-865,1761992566.8651562,images/image_2025-11-01_15-52-46-865_0332.jpg,-0.2417,0.0667,0.8535,-9.099,-2.641,8.267,102246.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-47-297,1761992567.2980683,images/image_2025-11-01_15-52-47-297_0333.jpg,-0.2153,0.0112,0.9771,-31.527,-5.336,-3.618,102247.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-47-727,1761992567.727562,images/image_2025-11-01_15-52-47-727_0334.jpg,-0.1816,0.0466,1.0168,-0.168,14.389,-5.748,102247.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-48-193,1761992568.1933913,images/image_2025-11-01_15-52-48-193_0335.jpg,-0.1792,0.0166,0.9014,-10.496,-7.069,-9.397,102248.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-48-697,1761992568.6978414,images/image_2025-11-01_15-52-48-697_0336.jpg,-0.2,0.0947,1.114,3.924,1.443,4.71,102248.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-49-117,1761992569.117546,images/image_2025-11-01_15-52-49-117_0337.jpg,-0.2217,-0.0063,0.8745,-13.733,-9.733,0.267,102249.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-49-581,1761992569.5820158,images/image_2025-11-01_15-52-49-581_0338.jpg,-0.2134,-0.0232,1.1824,-0.206,6.931,1.756,102249.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-50-058,1761992570.0583417,images/image_2025-11-01_15-52-50-058_0339.jpg,-0.1821,0.0964,1.0081,4.221,-0.924,7.809,102250.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-50-569,1761992570.5692008,images/image_2025-11-01_15-52-50-569_0340.jpg,-0.2297,-0.1021,1.0884,-14.496,-2.305,9.496,102250.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-51-023,1761992571.0240486,images/image_2025-11-01_15-52-51-023_0341.jpg,-0.1843,-0.0024,0.8682,10.397,6.802,1.855,102251.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-51-420,1761992571.420938,images/image_2025-11-01_15-52-51-420_0342.jpg,-0.2078,0.0632,0.9246,-9.641,-4.916,-7.252,102251.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-51-934,1761992571.934815,images/image_2025-11-01_15-52-51-934_0343.jpg,-0.1638,0.1104,1.1091,-4.901,1.908,4.45,102251.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-52-484,1761992572.484945,images/image_2025-11-01_15-52-52-484_0344.jpg,-0.2625,0.0659,0.981,-4.809,-0.389,5.183,102252.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-52-966,1761992572.9661517,images/image_2025-11-01_15-52-52-966_0345.jpg,-0.1467,0.135,0.9597,-18.366,4.573,10.267,102252.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-53-448,1761992573.4488525,images/image_2025-11-01_15-52-53-448_0346.jpg,-0.2483,0.0979,0.9307,-16.473,0.779,-4.015,102253.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-53-909,1761992573.9096632,images/image_2025-11-01_15-52-53-909_0347.jpg,-0.2012,0.0691,0.946,6.863,0.397,-6.84,102253.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-54-482,1761992574.4830563,images/image_2025-11-01_15-52-54-482_0348.jpg,-0.2471,0.0508,1.0032,-6.573,6.443,-6.412,102254.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-54-899,1761992574.899761,images/image_2025-11-01_15-52-54-899_0349.jpg,-0.301,-0.0093,1.2441,3.802,3.786,-2.969,102254.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-55-324,1761992575.3247502,images/image_2025-11-01_15-52-55-324_0350.jpg,-0.1833,-0.0198,0.8423,12.771,-7.916,0.908,102255.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-55-824,1761992575.824398,images/image_2025-11-01_15-52-55-824_0351.jpg,-0.2681,-0.0168,1.0334,-13.634,12.87,-13.305,102255.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-56-280,1761992576.2803907,images/image_2025-11-01_15-52-56-280_0352.jpg,-0.2214,0.085,0.9521,8.527,14.321,2.412,102256.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-56-781,1761992576.7819517,images/image_2025-11-01_15-52-56-781_0353.jpg,-0.1621,0.0957,0.8491,2.015,0.443,-8.45,102256.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-57-264,1761992577.2646325,images/image_2025-11-01_15-52-57-264_0354.jpg,-0.2124,-0.0144,1.0503,-5.687,1.061,-9.771,102257.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-57-742,1761992577.7430372,images/image_2025-11-01_15-52-57-742_0355.jpg,-0.2864,0.0117,1.0747,8.947,-1.107,-1.779,102257.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-58-262,1761992578.2625103,images/image_2025-11-01_15-52-58-262_0356.jpg,-0.2139,0.0928,0.895,-14.122,-0.794,4.634,102258.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-58-689,1761992578.689304,images/image_2025-11-01_15-52-58-689_0357.jpg,-0.2229,0.0369,1.0552,-6.588,-3.221,3.313,102258.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-59-105,1761992579.1052017,images/image_2025-11-01_15-52-59-105_0358.jpg,-0.2029,0.1838,0.916,11.649,1.763,8.489,102259.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-52-59-585,1761992579.585763,images/image_2025-11-01_15-52-59-585_0359.jpg,-0.3374,-0.1431,1.3416,-22.183,1.534,-5.29,102259.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-00-066,1761992580.066648,images/image_2025-11-01_15-53-00-066_0360.jpg,-0.2073,-0.0442,0.9778,4.336,1.878,2.824,102259.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-00-545,1761992580.5454903,images/image_2025-11-01_15-53-00-545_0361.jpg,-0.2432,-0.0854,0.9041,-17.229,32.244,7.931,102300.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-00-985,1761992580.9858067,images/image_2025-11-01_15-53-00-985_0362.jpg,-0.1797,-0.0344,0.9548,-7.985,-0.267,-2.107,102301.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-01-440,1761992581.4404898,images/image_2025-11-01_15-53-01-440_0363.jpg,-0.2229,-0.1501,0.8958,-13.687,-5.267,-15.137,102301.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-02-215,1761992582.215432,images/image_2025-11-01_15-53-02-215_0364.jpg,-0.1682,-0.1279,1.0681,-5.55,-18.031,23.855,102302.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-02-767,1761992582.7675633,images/image_2025-11-01_15-53-02-767_0365.jpg,-0.1453,-0.0386,0.967,-10.069,12.282,5.183,102302.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-03-436,1761992583.4370947,images/image_2025-11-01_15-53-03-436_0366.jpg,-0.1367,-0.0356,0.9351,-13.733,10.122,-4.122,102303.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-03-985,1761992583.9851222,images/image_2025-11-01_15-53-03-985_0367.jpg,-0.2434,-0.1411,0.9658,-1.901,-7.756,-0.29,102304.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-04-474,1761992584.4749854,images/image_2025-11-01_15-53-04-474_0368.jpg,-0.1997,-0.0818,1.0459,-15.046,-6.901,5.237,102304.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-04-992,1761992584.9930024,images/image_2025-11-01_15-53-04-992_0369.jpg,-0.2202,0.1177,0.958,-1.954,-8.962,-10.588,102305.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-05-511,1761992585.511666,images/image_2025-11-01_15-53-05-511_0370.jpg,-0.1736,-0.0281,0.9846,-10.26,4.573,-11.313,102305.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-05-985,1761992585.9855554,images/image_2025-11-01_15-53-05-985_0371.jpg,-0.124,-0.0293,1.0081,5.244,5.252,-3.412,102305.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-06-469,1761992586.4691179,images/image_2025-11-01_15-53-06-469_0372.jpg,-0.0664,0.2644,0.9736,-0.076,-8.695,12.443,102306.00,N/A,N/A,N/A,N/A,N/A,N/A,V
