timestamp,epoch_time,image_filename,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,gps_utc,gps_lat,gps_ns,gps_lon,gps_ew,gps_speed_kn,gps_course_deg,gps_valid
2025-09-19_19-41-50-318,1758291110.31884,images/image_2025-09-19_19-41-50-318_0585.jpg,-0.1367,-0.1021,1.0759,-6.038,-5.687,3.267,141153.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-41-50-555,1758291110.5550854,images/image_2025-09-19_19-41-50-555_0586.jpg,-0.1895,-0.1526,0.99,15.267,-7.939,4.359,141153.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-41-50-791,1758291110.7914155,images/image_2025-09-19_19-41-50-791_0587.jpg,-0.1636,-0.0776,1.0234,1.015,-7.55,4.13,141153.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-41-51-027,1758291111.0279412,images/image_2025-09-19_19-41-51-027_0588.jpg,-0.2019,-0.2798,0.9639,11.527,8.191,0.435,141154.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-41-51-264,1758291111.2648888,images/image_2025-09-19_19-41-51-264_0589.jpg,-0.2134,-0.2117,0.9822,-10.824,13.786,4.511,141154.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-41-51-501,1758291111.5020235,images/image_2025-09-19_19-41-51-501_0590.jpg,-0.2417,-0.1882,0.9448,-6.588,0.908,0.649,141154.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-41-51-739,1758291111.7396398,images/image_2025-09-19_19-41-51-739_0591.jpg,-0.2908,-0.1763,0.926,-0.389,-3.061,-3.595,141154.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-41-51-979,1758291111.979765,images/image_2025-09-19_19-41-51-979_0592.jpg,-0.1421,-0.2114,1.033,-2.565,3.122,-3.198,141154.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-41-52-217,1758291112.217779,images/image_2025-09-19_19-41-52-217_0593.jpg,-0.2649,-0.1873,0.9165,1.809,-10.015,-4.366,141155.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-41-52-456,1758291112.4561937,images/image_2025-09-19_19-41-52-456_0594.jpg,-0.2605,-0.2356,1.0227,-13.0,-9.282,8.664,141155.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-41-52-694,1758291112.694169,images/image_2025-09-19_19-41-52-694_0595.jpg,0.0039,-0.0964,1.0457,-6.099,4.603,6.824,141155.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-41-52-931,1758291112.9313614,images/image_2025-09-19_19-41-52-931_0596.jpg,0.0381,0.0859,1.0508,17.252,0.779,1.168,141155.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-41-53-168,1758291113.1684241,images/image_2025-09-19_19-41-53-168_0597.jpg,-0.0615,0.0024,1.0603,6.634,6.626,-3.466,141156.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-41-53-405,1758291113.405467,images/image_2025-09-19_19-41-53-405_0598.jpg,-0.125,-0.0862,1.1233,2.626,11.916,0.573,141156.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-41-53-643,1758291113.6436684,images/image_2025-09-19_19-41-53-643_0599.jpg,-0.446,-0.427,0.9236,16.137,-10.611,-7.687,141156.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-41-53-881,1758291113.8811333,images/image_2025-09-19_19-41-53-881_0600.jpg,-0.197,-0.2407,0.9585,-12.229,-5.802,-9.359,141156.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-41-54-118,1758291114.1181514,images/image_2025-09-19_19-41-54-118_0601.jpg,-0.2224,-0.1882,0.9758,-2.153,2.427,-18.328,141156.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-41-54-353,1758291114.3540537,images/image_2025-09-19_19-41-54-353_0602.jpg,-0.178,-0.2075,1.0007,-10.45,10.244,-5.855,141157.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-41-54-589,1758291114.5898051,images/image_2025-09-19_19-41-54-589_0603.jpg,-0.1982,-0.1882,0.9949,-4.008,5.229,0.611,141157.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-41-54-825,1758291114.8255436,images/image_2025-09-19_19-41-54-825_0604.jpg,-0.2075,-0.2952,1.1543,-22.71,18.053,9.985,141157.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-41-55-061,1758291115.0613637,images/image_2025-09-19_19-41-55-061_0605.jpg,-0.1265,-0.1555,0.9207,-1.771,2.55,3.656,141158.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-41-55-332,1758291115.3324518,images/image_2025-09-19_19-41-55-332_0606.jpg,-0.2605,-0.2251,0.9697,-2.55,1.534,-3.107,141158.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-41-55-570,1758291115.5702326,images/image_2025-09-19_19-41-55-570_0607.jpg,-0.1121,-0.144,1.0156,1.0,-3.45,-14.168,141158.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-41-55-807,1758291115.8071973,images/image_2025-09-19_19-41-55-807_0608.jpg,-0.1755,-0.1184,1.0239,-1.962,-8.786,5.893,141158.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-41-56-045,1758291116.0452702,images/image_2025-09-19_19-41-56-045_0609.jpg,-0.1516,-0.083,0.9685,-7.626,4.031,0.809,141159.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-41-56-282,1758291116.282361,images/image_2025-09-19_19-41-56-282_0610.jpg,-0.1758,-0.2471,1.0864,-21.489,13.466,-7.893,141159.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-41-56-518,1758291116.5185552,images/image_2025-09-19_19-41-56-518_0611.jpg,-0.1714,-0.321,1.0847,3.313,-7.374,4.313,141159.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-41-56-754,1758291116.7549703,images/image_2025-09-19_19-41-56-754_0612.jpg,-0.1692,-0.1609,0.9988,-0.794,4.924,0.55,141159.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-41-56-991,1758291116.9913414,images/image_2025-09-19_19-41-56-991_0613.jpg,-0.2412,-0.1948,0.9636,-2.328,12.534,-12.962,141159.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-41-57-227,1758291117.227839,images/image_2025-09-19_19-41-57-227_0614.jpg,-0.1829,-0.2327,0.9678,-4.847,-6.71,-2.863,141200.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-41-57-464,1758291117.4646127,images/image_2025-09-19_19-41-57-464_0615.jpg,-0.209,-0.0513,0.947,5.458,5.435,-6.771,141200.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-41-57-703,1758291117.7031522,images/image_2025-09-19_19-41-57-703_0616.jpg,-0.147,-0.1675,1.0134,3.504,-1.779,-14.351,141200.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-41-57-940,1758291117.9409027,images/image_2025-09-19_19-41-57-940_0617.jpg,-0.2021,-0.0881,1.0205,0.496,11.084,-4.794,141200.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-41-58-178,1758291118.1783893,images/image_2025-09-19_19-41-58-178_0618.jpg,-0.145,-0.0383,0.9778,2.947,-7.313,2.634,141201.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-41-58-415,1758291118.415477,images/image_2025-09-19_19-41-58-415_0619.jpg,-0.0732,0.0178,0.9426,12.206,-16.008,7.405,141201.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-41-58-652,1758291118.652263,images/image_2025-09-19_19-41-58-652_0620.jpg,-0.1477,0.0295,1.0083,-21.374,-2.595,-0.405,141201.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-41-58-891,1758291118.8914273,images/image_2025-09-19_19-41-58-891_0621.jpg,-0.103,-0.0598,1.0459,-11.489,3.16,24.725,141201.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-41-59-129,1758291119.1298904,images/image_2025-09-19_19-41-59-129_0622.jpg,-0.1624,-0.0796,0.9272,17.168,6.908,-6.763,141202.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-41-59-367,1758291119.3672082,images/image_2025-09-19_19-41-59-367_0623.jpg,-0.1985,0.01,0.9956,-8.878,0.565,11.527,141202.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-41-59-604,1758291119.6045113,images/image_2025-09-19_19-41-59-604_0624.jpg,-0.1335,-0.0928,0.9141,-20.374,-1.573,-1.275,141202.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-41-59-842,1758291119.8422198,images/image_2025-09-19_19-41-59-842_0625.jpg,-0.2148,-0.1174,1.104,0.458,-9.634,-16.198,141202.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-00-080,1758291120.0801795,images/image_2025-09-19_19-42-00-080_0626.jpg,-0.0261,-0.1873,1.054,11.214,-12.534,4.534,141202.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-00-316,1758291120.3168874,images/image_2025-09-19_19-42-00-316_0627.jpg,-0.1008,-0.0032,1.0613,0.588,-1.496,11.687,141203.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-00-589,1758291120.5892568,images/image_2025-09-19_19-42-00-589_0628.jpg,-0.0972,-0.1321,0.9243,16.687,-0.092,5.16,141203.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-00-826,1758291120.8263004,images/image_2025-09-19_19-42-00-826_0629.jpg,0.0925,-0.0315,1.1282,24.275,12.275,24.206,141203.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-01-063,1758291121.0639875,images/image_2025-09-19_19-42-01-063_0630.jpg,-0.0671,0.0571,0.9102,32.13,-9.29,-8.573,141204.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-01-300,1758291121.3008497,images/image_2025-09-19_19-42-01-300_0631.jpg,-0.2971,-0.158,0.8948,-29.565,13.168,23.687,141204.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-01-538,1758291121.5385149,images/image_2025-09-19_19-42-01-538_0632.jpg,-0.2307,-0.1443,1.2832,-43.435,16.878,36.718,141204.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-01-776,1758291121.7764392,images/image_2025-09-19_19-42-01-776_0633.jpg,-0.0366,-0.1406,0.7866,-37.061,7.107,41.153,141204.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-02-014,1758291122.0145469,images/image_2025-09-19_19-42-02-014_0634.jpg,-0.1213,-0.0176,1.0876,-16.015,-2.977,16.802,141205.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-02-252,1758291122.2526512,images/image_2025-09-19_19-42-02-252_0635.jpg,-0.0132,0.1086,0.9331,21.695,-8.87,39.504,141205.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-02-489,1758291122.489956,images/image_2025-09-19_19-42-02-489_0636.jpg,-0.157,-0.1938,1.053,-19.748,9.107,41.008,141205.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-02-727,1758291122.7276201,images/image_2025-09-19_19-42-02-727_0637.jpg,-0.0525,0.0244,0.9763,-30.412,15.74,36.885,141205.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-02-964,1758291122.9649084,images/image_2025-09-19_19-42-02-964_0638.jpg,-0.2815,-0.0046,1.1794,-72.969,37.511,45.397,141205.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-03-202,1758291123.2024045,images/image_2025-09-19_19-42-03-202_0639.jpg,0.116,-0.071,1.2512,-67.206,10.908,49.275,141206.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-03-440,1758291123.4403088,images/image_2025-09-19_19-42-03-440_0640.jpg,-0.0811,-0.0503,1.0981,35.573,-26.115,8.244,141206.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-03-677,1758291123.6778967,images/image_2025-09-19_19-42-03-677_0641.jpg,0.0376,-0.1091,1.1462,-42.695,9.916,16.893,141206.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-03-915,1758291123.9151945,images/image_2025-09-19_19-42-03-915_0642.jpg,-0.061,0.0132,1.2241,-10.26,6.489,17.817,141206.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-04-152,1758291124.1524205,images/image_2025-09-19_19-42-04-152_0643.jpg,-0.1021,-0.0693,0.9883,-21.74,28.229,33.832,141207.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-04-389,1758291124.3895175,images/image_2025-09-19_19-42-04-389_0644.jpg,-0.0742,-0.0728,0.9897,20.344,-7.198,19.168,141207.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-04-626,1758291124.6262798,images/image_2025-09-19_19-42-04-626_0645.jpg,-0.0615,0.0579,0.8884,16.069,-31.496,2.313,141207.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-04-863,1758291124.8635046,images/image_2025-09-19_19-42-04-863_0646.jpg,-0.2173,0.1157,1.0955,-23.046,18.183,13.756,141207.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-05-100,1758291125.1010344,images/image_2025-09-19_19-42-05-100_0647.jpg,-0.0205,-0.2485,0.9849,3.702,-1.046,10.137,141208.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-05-339,1758291125.3395426,images/image_2025-09-19_19-42-05-339_0648.jpg,-0.093,-0.061,1.0081,14.366,-0.214,18.389,141208.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-05-577,1758291125.577395,images/image_2025-09-19_19-42-05-577_0649.jpg,-0.0896,-0.0605,1.0278,-14.466,-0.359,25.397,141208.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-05-855,1758291125.8556137,images/image_2025-09-19_19-42-05-855_0650.jpg,-0.0762,-0.1655,1.0989,-6.763,-0.069,13.13,141208.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-06-092,1758291126.0924182,images/image_2025-09-19_19-42-06-092_0651.jpg,-0.071,-0.0735,0.9641,-2.847,3.183,2.115,141208.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-06-329,1758291126.3293,images/image_2025-09-19_19-42-06-329_0652.jpg,-0.1851,-0.1697,1.1299,-4.183,9.29,16.702,141209.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-06-565,1758291126.5658092,images/image_2025-09-19_19-42-06-565_0653.jpg,-0.1599,-0.1328,1.0876,-18.405,5.626,11.29,141209.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-06-802,1758291126.8023367,images/image_2025-09-19_19-42-06-802_0654.jpg,-0.1582,-0.2227,0.9731,-0.374,4.687,16.695,141209.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-07-039,1758291127.0394576,images/image_2025-09-19_19-42-07-039_0655.jpg,-0.1719,-0.2122,0.9712,5.733,-8.473,2.473,141210.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-07-276,1758291127.276182,images/image_2025-09-19_19-42-07-276_0656.jpg,-0.1233,-0.1243,1.0469,-15.603,-9.817,15.366,141210.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-07-512,1758291127.5122898,images/image_2025-09-19_19-42-07-512_0657.jpg,-0.0598,-0.22,1.1003,-11.947,-7.29,8.084,141210.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-07-748,1758291127.7486966,images/image_2025-09-19_19-42-07-748_0658.jpg,-0.1055,-0.1077,0.9604,2.557,3.427,32.122,141210.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-07-985,1758291127.985217,images/image_2025-09-19_19-42-07-985_0659.jpg,0.0125,-0.1721,0.9485,-10.908,-2.802,4.908,141210.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-08-221,1758291128.2217228,images/image_2025-09-19_19-42-08-221_0660.jpg,-0.1631,-0.2075,1.0515,18.008,28.229,1.496,141211.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-08-458,1758291128.4585276,images/image_2025-09-19_19-42-08-458_0661.jpg,-0.1052,-0.0862,0.8574,5.13,-15.611,-12.725,141211.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-08-695,1758291128.695748,images/image_2025-09-19_19-42-08-695_0662.jpg,-0.1519,-0.136,0.9009,11.13,9.763,8.74,141211.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-08-932,1758291128.932844,images/image_2025-09-19_19-42-08-932_0663.jpg,-0.1121,-0.1501,0.936,13.542,-0.466,-10.649,141211.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-09-170,1758291129.1705654,images/image_2025-09-19_19-42-09-170_0664.jpg,-0.3828,-0.2598,0.7578,2.427,10.313,40.107,141212.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-09-407,1758291129.4079957,images/image_2025-09-19_19-42-09-407_0665.jpg,-0.1731,-0.0718,0.8167,8.137,-16.061,-0.618,141212.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-09-644,1758291129.6447742,images/image_2025-09-19_19-42-09-644_0666.jpg,-0.1868,-0.1567,0.9934,-1.809,-1.389,3.275,141212.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-09-881,1758291129.8814507,images/image_2025-09-19_19-42-09-881_0667.jpg,-0.2244,-0.1611,0.9895,-1.321,3.137,19.656,141212.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-10-118,1758291130.1181083,images/image_2025-09-19_19-42-10-118_0668.jpg,-0.2781,-0.2573,0.9685,-5.061,-4.397,19.87,141213.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-10-354,1758291130.3548362,images/image_2025-09-19_19-42-10-354_0669.jpg,-0.2317,-0.1958,1.0339,-20.611,8.328,11.74,141213.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-10-591,1758291130.5918891,images/image_2025-09-19_19-42-10-591_0670.jpg,-0.3152,-0.2693,1.1575,-22.427,18.015,-2.901,141213.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-10-829,1758291130.8297627,images/image_2025-09-19_19-42-10-829_0671.jpg,-0.2305,-0.1038,1.0894,9.466,2.634,10.71,141213.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-11-094,1758291131.0946636,images/image_2025-09-19_19-42-11-094_0672.jpg,-0.0825,0.0066,0.7764,49.947,-11.076,-25.802,141214.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-11-332,1758291131.3322601,images/image_2025-09-19_19-42-11-332_0673.jpg,0.0159,-0.1045,1.1787,-8.786,3.344,8.305,141214.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-11-570,1758291131.57022,images/image_2025-09-19_19-42-11-570_0674.jpg,-0.0696,-0.0232,0.8325,22.344,-0.924,14.901,141214.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-11-808,1758291131.8081918,images/image_2025-09-19_19-42-11-808_0675.jpg,-0.301,-0.0513,0.9377,-10.557,0.733,12.389,141214.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-12-044,1758291132.0447001,images/image_2025-09-19_19-42-12-044_0676.jpg,-0.0974,-0.1931,0.856,-11.122,11.87,-38.611,141214.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-12-281,1758291132.2814908,images/image_2025-09-19_19-42-12-281_0677.jpg,-0.0737,-0.1223,1.0078,1.511,10.947,-15.206,141215.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-12-518,1758291132.5183742,images/image_2025-09-19_19-42-12-518_0678.jpg,-0.0498,-0.1521,1.0581,-6.069,12.29,-15.115,141215.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-12-754,1758291132.7547956,images/image_2025-09-19_19-42-12-754_0679.jpg,0.0059,-0.1877,1.1111,-22.176,21.908,-9.198,141215.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-12-991,1758291132.9918551,images/image_2025-09-19_19-42-12-991_0680.jpg,-0.0906,-0.1863,1.0005,-7.13,-3.87,8.779,141215.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-13-228,1758291133.2288241,images/image_2025-09-19_19-42-13-228_0681.jpg,-0.1899,-0.2244,1.0872,-22.573,29.992,-7.107,141216.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-13-466,1758291133.4666228,images/image_2025-09-19_19-42-13-466_0682.jpg,-0.207,-0.1633,0.9995,-16.031,17.992,-4.641,141216.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-13-705,1758291133.7060738,images/image_2025-09-19_19-42-13-705_0683.jpg,-0.176,-0.252,0.9548,-0.74,-8.756,-4.458,141216.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-13-943,1758291133.9432542,images/image_2025-09-19_19-42-13-943_0684.jpg,-0.1438,-0.3396,0.9299,-12.336,-3.939,-7.679,141216.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-14-179,1758291134.1795073,images/image_2025-09-19_19-42-14-179_0685.jpg,-0.1794,-0.1396,1.0867,1.473,-0.282,-18.939,141217.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-14-415,1758291134.4158523,images/image_2025-09-19_19-42-14-415_0686.jpg,-0.155,-0.1284,0.9861,-17.58,3.0,0.313,141217.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-14-651,1758291134.65201,images/image_2025-09-19_19-42-14-651_0687.jpg,0.04,-0.1355,1.0273,-30.71,5.947,-10.305,141217.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-14-888,1758291134.8883686,images/image_2025-09-19_19-42-14-888_0688.jpg,-0.0684,-0.2893,0.9993,10.977,7.023,-9.74,141217.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-15-126,1758291135.1261299,images/image_2025-09-19_19-42-15-126_0689.jpg,-0.2947,-0.2043,0.8909,39.229,-27.817,-17.206,141218.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-15-362,1758291135.3625398,images/image_2025-09-19_19-42-15-362_0690.jpg,-0.1567,-0.1301,0.7717,23.527,3.542,-10.191,141218.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-15-598,1758291135.5990524,images/image_2025-09-19_19-42-15-598_0691.jpg,-0.1333,-0.3281,0.957,3.26,-0.069,10.099,141218.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-15-836,1758291135.83701,images/image_2025-09-19_19-42-15-836_0692.jpg,-0.137,-0.1504,0.9348,-5.229,6.42,5.382,141218.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-16-074,1758291136.0743148,images/image_2025-09-19_19-42-16-074_0693.jpg,-0.0972,-0.125,0.9141,-7.847,12.183,1.748,141219.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-16-345,1758291136.3459756,images/image_2025-09-19_19-42-16-345_0694.jpg,-0.1421,-0.1509,0.9209,3.45,-16.191,-11.573,141219.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-16-581,1758291136.582012,images/image_2025-09-19_19-42-16-581_0695.jpg,-0.0325,-0.1809,0.9421,27.252,0.427,-22.954,141219.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-16-818,1758291136.8180897,images/image_2025-09-19_19-42-16-818_0696.jpg,0.094,-0.3628,1.2329,-9.656,-8.695,11.466,141219.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-17-054,1758291137.0543451,images/image_2025-09-19_19-42-17-054_0697.jpg,-0.1855,-0.2419,0.9465,-29.443,11.763,26.122,141220.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-17-291,1758291137.2911239,images/image_2025-09-19_19-42-17-291_0698.jpg,-0.1177,-0.2534,1.0015,1.702,8.679,2.634,141220.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-17-527,1758291137.527385,images/image_2025-09-19_19-42-17-527_0699.jpg,-0.0801,-0.3333,1.0549,-6.214,8.321,-7.901,141220.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-17-764,1758291137.7641609,images/image_2025-09-19_19-42-17-764_0700.jpg,-0.0879,-0.2776,0.9497,10.008,-6.397,-17.275,141220.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-18-001,1758291138.0017555,images/image_2025-09-19_19-42-18-001_0701.jpg,-0.1104,-0.1599,1.0383,-5.832,1.611,-7.595,141220.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-18-239,1758291138.2397585,images/image_2025-09-19_19-42-18-239_0702.jpg,-0.0852,-0.2732,1.0281,-9.992,5.954,4.412,141221.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-18-476,1758291138.4768655,images/image_2025-09-19_19-42-18-476_0703.jpg,-0.0518,-0.1765,1.083,-5.847,18.794,5.26,141221.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-18-713,1758291138.7138183,images/image_2025-09-19_19-42-18-713_0704.jpg,-0.0652,0.0964,0.907,22.267,4.435,11.779,141221.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-18-955,1758291138.9551399,images/image_2025-09-19_19-42-18-955_0705.jpg,-0.0513,-0.116,1.0745,20.542,-9.55,-12.481,141221.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-19-192,1758291139.1923072,images/image_2025-09-19_19-42-19-192_0706.jpg,-0.1438,-0.1965,1.0693,-12.015,8.275,-22.176,141222.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-19-429,1758291139.4296231,images/image_2025-09-19_19-42-19-429_0707.jpg,-0.0525,-0.2378,0.9543,-7.298,-7.29,-4.511,141222.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-19-667,1758291139.667825,images/image_2025-09-19_19-42-19-667_0708.jpg,-0.0625,-0.2241,1.0188,-4.198,2.405,-11.748,141222.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-42-19-906,1758291139.9060867,images/image_2025-09-19_19-42-19-906_0709.jpg,-0.2114,-0.1716,1.0134,-18.969,16.389,21.107,141222.00,N/A,N/A,N/A,N/A,N/A,N/A,V
